PN	ASSIGNEE	去標點符號	lower
6428752	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6436647	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6440677	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6468744	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6482591	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6484183	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6489114	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6490533	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6495320	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6505125	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6544739	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6546340	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6548257	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6551817	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6566495	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6567540	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6576425	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6582906	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6582938	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6600996	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6610482	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6613516	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6630308	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6632605	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6638770	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6643015	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6643076	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6646243	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6650411	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6667394	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6720149	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6733977	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6741344	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6773888	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6789040	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6794130	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6794138	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6803196	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6806047	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6813567	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6821724	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6824866	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6828104	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6829376	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6830890	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6841348	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6849462	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6852490	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6858711	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6864050	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6864059	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6864101	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6882742	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6884578	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6927032	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6943034	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6949638	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6954699	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6955788	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6957149	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6965704	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
6994964	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7026114	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7031846	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7053198	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7060443	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7062092	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7089121	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7108976	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7115364	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7116809	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7130458	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7144700	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7148492	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7157564	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7158224	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7176297	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7215804	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7222025	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7250289	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7252948	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7300788	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7312035	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7312919	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7314595	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7314750	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7317415	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7323308	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7332273	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7341835	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7361468	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7364895	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7374927	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7375198	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7406391	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7451047	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7459273	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7468243	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7510829	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7629164	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7682782	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7689022	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7691330	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7745091	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7745092	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7790389	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7794943	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7803609	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7846659	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7871812	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7881875	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7951601	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7983467	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7985547	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7991560	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
7992098	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8026057	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8055098	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8067578	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8076072	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8088555	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8114584	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8114681	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8114978	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8178278	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8208710	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8227253	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8236493	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8273304	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8288522	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8305565	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8309496	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8323894	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8338585	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8351026	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8374818	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8391582	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8426578	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8445201	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8467974	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8497064	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8501122	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8520976	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8586312	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8628918	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8632970	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8637434	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8652774	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8697334	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8759036	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8796186	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8808995	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8835125	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8859196	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8883691	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8932819	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8945811	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
8986931	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9290798	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9334537	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9388457	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9388461	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9445025	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9663822	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9689867	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9708643	"AFFYMETRIX, INC."	AFFYMETRIXINC	affymetrixinc
9767342	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9845494	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
9896538	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
10019620	"Affymetrix, Inc."	AffymetrixInc	affymetrixinc
10155976	"AFFYMETRIX, INC."	AFFYMETRIXINC	affymetrixinc
6361937	"Affymetrix, Incorporated"	AffymetrixIncorporated	affymetrixincorporated
8624069	Afognak Native Corporation	AfognakNativeCorporation	afognaknativecorporation
7097771	Afton Chemical Corporation	AftonChemicalCorporation	aftonchemicalcorporation
7878160	Afton Chemical Corporation	AftonChemicalCorporation	aftonchemicalcorporation
8069826	Afton Chemical Corporation	AftonChemicalCorporation	aftonchemicalcorporation
8404155	Afton Chemical Corporation	AftonChemicalCorporation	aftonchemicalcorporation
8123920	"Agamatrix, Inc."	AgamatrixInc	agamatrixinc
8303787	"Agamatrix, Inc."	AgamatrixInc	agamatrixinc
9375173	"AgaMatrix, Inc."	AgaMatrixInc	agamatrixinc
9907499	"AgaMatrix, Inc."	AgaMatrixInc	agamatrixinc
9907501	"AgaMatrix, Inc."	AgaMatrixInc	agamatrixinc
9896686	"AgBiome, Inc."	AgBiomeInc	agbiomeinc
9994894	AGCT GMBH	AGCTGMBH	agctgmbh
9057064	"AG-DEFENSE SYSTEMS, INC."	AG-DEFENSESYSTEMSINC	ag-defensesystemsinc
9994840	"AG-Defense Systems, Inc."	AG-DefenseSystemsInc	ag-defensesystemsinc
8632976	Agdia	Agdia	agdia
10036058	AGDIA INC.	AGDIAINC	agdiainc
8999266	"Agena BioScience, Inc."	AgenaBioScienceInc	agenabioscienceinc
9051608	"AGENA BIOSCIENCE, INC."	AGENABIOSCIENCEINC	agenabioscienceinc
9249456	"AGENA BIOSCIENCE, INC."	AGENABIOSCIENCEINC	agenabioscienceinc
9669376	"AGENA BIOSCIENCE, INC."	AGENABIOSCIENCEINC	agenabioscienceinc
8821816	"Agena Biosciences, Inc."	AgenaBiosciencesInc	agenabiosciencesinc
7566530	Agence Francaise de Securite Sanit Aire des Aliments	AgenceFrancaisedeSecuriteSanitAiredesAliments	agencefrancaisedesecuritesanitairedesaliments
7993860	Agence Francaise de Securite Sanitaire des Aliments	AgenceFrancaisedeSecuriteSanitairedesAliments	agencefrancaisedesecuritesanitairedesaliments
7217530	Agence Francaise de Securite Sanitaire des Aliments-AFSSA	AgenceFrancaisedeSecuriteSanitairedesAliments-AFSSA	agencefrancaisedesecuritesanitairedesaliments-afssa
7695918	Agence Francaise de Securite Sanitaire des Aliments-AFSSA	AgenceFrancaisedeSecuriteSanitairedesAliments-AFSSA	agencefrancaisedesecuritesanitairedesaliments-afssa
9783583	"Agence Nationale de Securite Sanitaire de l'Alimentation, de l'Environment et du Travail"	AgenceNationaledeSecuriteSanitairedel'Alimentationdel'EnvironmentetduTravail	agencenationaledesecuritesanitairedel'alimentationdel'environmentetdutravail
9359414	"Agence Nationale de Securite Sanitaire de l'Alimentation, de l'Environnement et du Travail"	AgenceNationaledeSecuriteSanitairedel'Alimentationdel'EnvironnementetduTravail	agencenationaledesecuritesanitairedel'alimentationdel'environnementetdutravail
4195930	Agence Nationale de Valorisation de la Recherche (ANVAR)	AgenceNationaledeValorisationdelaRecherche(ANVAR)	agencenationaledevalorisationdelarecherche(anvar)
4204435	Agence Nationale de Valorisation de la Recherche (ANVAR)	AgenceNationaledeValorisationdelaRecherche(ANVAR)	agencenationaledevalorisationdelarecherche(anvar)
4218617	Agence Nationale de Valorisation de la Recherche (ANVAR)	AgenceNationaledeValorisationdelaRecherche(ANVAR)	agencenationaledevalorisationdelarecherche(anvar)
4334998	Agence Nationale de Valorisation de la Recherche (ANVAR)	AgenceNationaledeValorisationdelaRecherche(ANVAR)	agencenationaledevalorisationdelarecherche(anvar)
7527929	Agencourt Bioscience Corporation	AgencourtBioscienceCorporation	agencourtbiosciencecorporation
9849323	AGENCY FOR DEFENSE DEVELOPMENT	AGENCYFORDEFENSEDEVELOPMENT	agencyfordefensedevelopment
9115340	AGENCY FOR SCIENCE TECHNOLOGY & RESEARCH	AGENCYFORSCIENCETECHNOLOGY&RESEARCH	agencyforsciencetechnology&research
7576205	"Agency for Science, Technology & Research"	AgencyforScienceTechnology&Research	agencyforsciencetechnology&research
8213754	Agency for Science Technology and Research	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
6652966	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
7303883	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
7335984	"Agency For Science, Technology and Research"	AgencyForScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
7442542	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
7611840	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
7655404	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
7869013	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8013129	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8067506	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8080411	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8105780	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8127794	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8194247	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8216855	"Agency for Science, Technology And Research"	AgencyforScienceTechnologyAndResearch	agencyforsciencetechnologyandresearch
8234079	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8261598	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8283028	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8524174	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8537353	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8636937	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8679772	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8691147	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8729281	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8802376	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8860442	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8871686	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8961855	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
8993537	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9006458	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9011705	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9018000	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9107905	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9157861	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9199073	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9249466	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9327303	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9335263	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9423396	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9513294	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9586884	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9637724	"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH"	AGENCYFORSCIENCETECHNOLOGYANDRESEARCH	agencyforsciencetechnologyandresearch
9689801	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9710908	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9802872	"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH"	AGENCYFORSCIENCETECHNOLOGYANDRESEARCH	agencyforsciencetechnologyandresearch
9845493	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
9908104	"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH"	AGENCYFORSCIENCETECHNOLOGYANDRESEARCH	agencyforsciencetechnologyandresearch
9955687	"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH"	AGENCYFORSCIENCETECHNOLOGYANDRESEARCH	agencyforsciencetechnologyandresearch
9995749	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
10105454	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
10107748	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
10167267	"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH"	AGENCYFORSCIENCETECHNOLOGYANDRESEARCH	agencyforsciencetechnologyandresearch
10215702	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
10241099	"Agency for Science, Technology and Research"	AgencyforScienceTechnologyandResearch	agencyforsciencetechnologyandresearch
